REF,GSM988950,GSM988951,GSM988953,GSM988956,GSM988959,GSM988961,GSM988963,GSM988966,GSM988969,GSM988970,GSM988972,GSM988975,GSM988979,GSM988980,GSM988982,GSM988983,GSM988984,GSM988986,GSM988988,GSM988990,GSM988994,GSM988995,GSM989000,GSM989001,GSM989005,GSM989006,GSM989007,GSM989008,GSM989009,GSM989010,GSM989011
ERBB4,-0.6007431498014066,-0.3004733902079284,0.14728278902667136,-0.7036467581609033,-1.0704929546187576,-0.35984897876108685,0.8414732206902573,0.36270382111508176,0.45311832662632956,2.4634501423155584,-0.40104885768384774,-0.4164246474678458,1.4992697243268407,1.6383385881542938,-0.9216785939255427,0.4395069103397521,0.37069847621285856,-0.9011420759031324,-1.4090143983381764,0.35413727959348723,-0.21598168166533968,0.5269011065041789,1.5941743036962177,-0.07096282072622112,-0.7979439679048316,1.0381112555333025,-0.5885554764776431,-0.16311936554711448,0.4599912150223205,-0.7999441488731822,-0.5721741151756276
F2R,-0.957591248708727,0.750970979780448,-0.623881120456136,-0.32236235466080326,-0.7170046683768272,-0.5063338534162514,-1.0386812461285488,-0.3944397077022227,0.060430088029686774,-1.017118368519758,-1.0668161289584495,-0.5129659998184664,0.38754721591331515,-0.8460400237429657,0.5020857772196814,0.24961433394915916,-0.41551082730247507,-0.05665322740960019,0.27717692123365895,-0.17209585250685433,-0.26452914283930495,0.1427086129103276,1.0469685082089883,0.6539425214816065,-0.44321394360691846,-0.9051469786253925,0.2691113788280169,-0.32280546081157124,-0.8821028764945363,1.518522148705462,0.9801746346478895
FASLG,-0.5293063419541824,0.4435184809531424,-0.8542852082381862,-0.6088411888163661,-1.1393957454473844,1.0117860598309727,-0.8651709468037799,-0.6328565434115994,-1.015512321207761,-0.5180355399078292,-0.3063568876203169,1.7381350606725499,0.7259952488353311,-0.6182966700410039,0.23791559323449502,-0.6565649562412625,-0.9196934158673649,1.6540471248355781,-0.7426108765053797,2.3007913427164874,-0.7752808044271822,-0.47643570770862875,0.20111626687629522,1.8152650714233125,2.244014849041881,-0.4902314141519878,3.4423348153565962,-0.11439350063638633,0.6092879699244901,0.27712960107720297,0.34085387269104195
FASN,-0.43243811793532566,-0.6036986453379147,-0.531076922361587,-0.48411747054869925,1.8024876399389242,-0.7144045688125877,-0.632875370006528,-0.4610429042345275,-0.664569799836881,0.2248211439999725,-0.3678648814081759,-0.17786291275286792,-0.5726493486705186,0.7052764319601307,-0.47340546984292486,0.534557503812161,-0.6190373274672738,-0.4101551319406795,-0.3226820524644317,0.21627649020905929,-0.4091590360513274,-0.4923912119720755,-0.4817404747855759,-0.3351171556148364,-0.5956396428641282,1.195585407686873,-0.35928688529471314,-0.6125024433356149,-0.44489725634270516,-0.773378055817914,-0.5361736777611014
FBP1,-0.39217170144974434,0.09508052046105853,0.026443014123396495,0.9254858107397131,-0.43545071622945264,-0.3705873468988183,1.7683694740490858,0.04684731691894906,-0.4997839382609231,-0.20804028912154052,-0.19239411452618058,-0.6746452706430419,-0.4023817771059873,-0.5867998458822877,-0.582453802174751,-0.4676101233738545,0.10614105635143171,1.1563000958681189,-0.46846744169349397,-0.060679453162730955,-0.2724800708177739,0.4399633247825039,-0.2878993522816186,-0.20473446138215126,-0.023296893515825964,-0.5789012159082576,-0.3815085887330895,-0.5119527177172187,-0.023896370872701956,-0.16305689601533208,0.8657910750133312
FBXW11,-0.15683707421227577,-0.14006716686347978,0.904053676390717,0.05199429956081694,0.20019410789835715,0.9096069226421768,-0.17252248649545793,0.3461139646679926,0.6823598296281173,-0.3387676048045972,0.3269888892025631,0.6386092763372405,-0.11522941024134507,-0.5923538172799526,0.05526039431218466,0.47514909391442783,-0.2931119713836931,-0.19324593760289727,0.8427671843143376,-0.6981291483814764,0.405981115814764,-0.6039610301540785,0.14654071689225012,0.9587100726225961,-0.2203010644511128,0.5277177264060878,0.4995411536999331,-0.48440014904566586,-1.19365833996515,-0.6161689531631925,-0.3884151018668216
FGF1,-0.34080853931117727,0.3735745601855629,-0.5773276857711388,0.4906595911673442,-1.1715174994498658,-1.0102616422161588,-0.5994079102984848,2.683220703527179,-0.7727751209878445,-0.4888275634030292,-0.9074263205018032,1.4275812707058426,-0.15046573465636526,-1.1316086937846102,1.7959879858056107,0.13411033876213804,-0.4184051799000611,0.2300067389109541,-0.2940648426364012,-0.42974144696779315,-0.916162418972664,1.6645663043345533,-0.30008174578799884,-0.06283885596367175,-0.25970225589396173,-0.03232916432756288,0.18740934326941766,1.1794417097125829,0.15658857074491686,0.7096810558387527,-0.10501584144528166
FGF10,-0.05442412319415952,-0.4254854622720311,1.5928076847871417,-0.8389237168923995,-0.3213422766090192,1.4299937382781363,-0.20597433636931586,-0.5671249237667446,-0.03834627174747445,-0.5669529340275176,1.436159630025045,-0.0864141663696099,1.9078459192593398,0.05257578658847239,-1.005761092593221,-0.42296488966558476,-0.20115305067510175,2.185478882022952,0.539315607409353,-0.5320337338932166,0.024586945049103463,-0.6858772509708961,-0.6339559679583139,-1.3579436182772169,1.5726613047601936,-1.0035966440862603,2.942353409070421,-0.9362742742714113,-0.9885730391652938,-0.9752627922252729,-1.1017042913418993
FGF16,0.9199022676083849,1.2927860196458143,-1.029037243675546,-0.4796052951315201,-1.1572003998101656,-1.0606962841973457,-0.5779388104963497,-1.3383304081043033,-0.29573866997160636,-0.8911139809189007,-0.6892755477924692,-0.5919602305523344,-1.003923881047537,-0.9434041297147779,1.5185695152987333,-0.4294792122298629,-1.1991259496691782,-0.8869919840731268,-1.5021234147089193,-0.7076740806178524,-0.9022673810605181,0.28809069097885753,-0.18928640544308772,0.3637540214277767,2.474276204743022,-0.7184170935307351,0.8108380563721387,0.8880161276458803,-1.0303538269161645,1.437662507585373,0.2958074770043484
FGF18,-0.5888982960505574,-0.3567354566598556,-0.9073111365504053,1.5553415903175032,-0.7712251076752689,0.6227824331519497,-0.03924089225508685,0.3478204908589275,0.19850833298839715,-0.43391874654827145,-0.09892625139428696,-0.4518850879487669,2.814399526806704,-0.6957750167867254,0.2592007676883331,-0.5375507416124314,-0.046021746405908476,-0.55815679854973,1.1771563298689656,-0.4322861660066299,0.033400989742471604,-0.3429428410170259,-0.3288479545509785,-0.06672440360833515,4.447193370104215,-0.8245240569492766,0.35229057921416185,-0.19430996708717427,-0.6417339502279789,-0.4935770214576223,0.1627720846682884
FGF2,-0.49132934872376804,0.10542959490988599,0.4115015448907804,-0.6765164200151536,0.7692681271294761,0.8247920474996943,0.15875186975549346,-0.5106923655918185,0.9035681546262092,0.9606370015125588,1.121810665185239,0.3708695464609208,-0.13274469288607668,0.9346419032189865,-0.9898462975300582,-0.133204058337634,1.0323076815808665,0.6144920273439003,0.5525195154254621,0.16513510395694092,1.4389115800578598,-0.9192194709859601,-0.1867564236643034,-0.36760125069739236,-0.503385274420842,-0.5819945513858987,0.20090304786790786,-0.7683245024844827,0.04322326446208602,-0.2575068583098725,-0.657183810041056
FGF3,-0.13382485353304782,-0.16122633002666775,-0.3367448834432148,-0.08191300049723363,-0.22248665694169611,-0.012625225519562387,-0.07126754463135487,0.1654783406615174,-0.6957173974341527,0.25025973484698366,-0.5810139386098979,-0.48537047331967387,-0.1537258994343963,0.5206584924090718,-0.3352782499588905,-0.2536471594504242,-0.5037051178915699,0.24154173915864718,0.006003123064726215,0.3918572209199951,-0.01564957003421652,-0.06700596644525383,0.08530942810295244,-0.15521095715566033,0.44576276505045526,0.12414543159483023,-0.5287084531567643,-0.014181852771248166,0.2536632011871194,-0.44101715345340897,-0.13771481606427238
FGF7,0.03679096030930595,0.28308333490156656,0.24424515024125296,-0.10172248323220748,-1.1379909111465578,-0.3373186922082126,-0.5340855807710567,-0.6857709618248361,1.7032130141557282,-0.5838264376420749,-0.7055061369423636,1.3228364176120082,-0.08562153177741864,-0.660587298667055,1.8631350325730878,-0.5476174170632645,-0.12359716373996169,-0.21475519801542728,0.02540620439943686,-0.9047415148984381,-0.9921410163995905,-0.306789978780362,0.10262140059817224,-0.12228422143612366,0.014049087266572169,-0.5875829514729765,0.5934797616376877,0.12281623099475043,-1.0884544839789234,0.6508272720243752,0.021718574725403922
FGF8,-0.42013961964548896,-0.5276950943106469,-0.7929110809047802,-0.6769676387100627,-0.5883358537213217,0.6368127103676825,-0.8692586728032888,-0.5940518622735836,-1.1656246073549836,0.06799535756572518,0.6647785165605129,0.1355286846109539,-1.239940094955369,-0.5676394107211197,1.2400767529613508,0.616106099868295,-0.4684564529740133,1.9294034927346981,-0.3163949236752946,1.8400730410616866,0.7609921658198094,0.05583562662729433,0.20729456214091482,-0.17140907667784508,1.7512671127290416,-0.16184702216383465,3.3306545382666735,-0.77889277098767,-0.5470954802087099,-0.630074115713687,0.10861042987838916
FGF9,0.5124200980550977,1.1457661100164938,0.46569624373772645,0.30342205801138106,-0.7184286244359458,0.013689865317296586,-0.40434166417174416,-1.0547283340473428,1.8540548473328033,-0.6191550875518453,0.3031718153047199,-1.0093915364780313,-0.2915039637029755,-1.0796801826937565,-0.3604897454994595,-0.5149138076268319,-0.464866176268102,-0.25362829585249586,-0.3729230494344053,0.9044890159651677,-0.7268762247518583,-1.1460124620441225,3.951674277303899,1.0850172696755873,2.0051284464574506,-0.35923902651695794,0.36659221908709466,-0.5106596816135943,0.7183097082594089,2.9145403133322234,-0.5038826739125059
FGFR1,-0.21153411581051854,0.27590799461153886,-1.1922914090693093,-0.14654524659910131,-0.5394749067016984,0.5184998995161462,0.24861292433391602,-0.4995637999974913,-0.4481956984288647,-0.34609933959614797,-0.12709880667673887,-0.8509132938646017,0.13887592764565468,-0.42677911564732723,0.20569539387053457,-0.7122076823813649,0.08947324836749558,-0.8090160643596428,-0.47551862682588325,0.2711328900607494,0.23119896133456663,0.12735379559014667,0.4859405091790823,-0.3163008591668867,0.6010323335251092,0.22346811885198345,-0.014622538684274008,0.3028706605564754,0.2941099342489994,0.012343419429242474,-0.4476759708010422
FGFR2,0.43558830673881566,0.3906308809289226,2.309406744585054,-0.9395734671294523,-0.11818533812412302,0.48942130845003073,-0.6595471889794452,1.6166542539986313,0.30509542994267563,-0.5983025495597356,1.1523338470643374,0.14080283173103963,-0.2619655746163403,2.159608906651832,-0.3261390646741785,2.1455724219394154,0.20452959736141635,1.6806885811791927,2.072406080197652,0.30299517820217214,-0.5384630988497292,-0.3437834966811685,-1.0538936991209633,-0.7562720516694145,-0.40814722522763486,0.10625872408011448,0.5549330104241347,-0.07677436564568096,-0.8319972053627444,-1.1551657559905946,-0.8054581232640243
FGFR3,-0.7600005547899105,-0.6800299996836294,-0.9361013097220597,-0.5215446826799708,3.4966386652585473,1.927349513741444,0.6897233850870703,-1.526594381640916,-0.2200084690080526,0.33092446030601874,0.006903447553880925,-0.4999301816523759,0.24891590987366863,0.35917837599511127,-0.2658629409680079,-0.5189047449968104,1.6327052890314662,-0.796380359396871,-0.3870242868664183,-0.7571021405285533,-0.12872477700236845,-0.42386367736917,0.2520934226958602,-0.03913980732043375,-0.8512218769947015,0.4305198190208067,1.8432586109261277,-1.2669379057308319,-0.09584477117662928,-0.23287496664678128,1.570574458408302
FGFR4,-0.3634632992842878,-0.3483856063338409,-0.410084382734754,-0.5504532199275131,-0.8650384272576351,0.5978396605809952,-0.3903176673282767,-0.6107716174735145,-0.6786004198518678,-0.33431658486879484,-0.18614644453238613,-0.4219858817288919,-0.5372727406460533,0.09839070924664799,0.022866053468848766,-0.3374770507276634,-0.058317929224807157,0.7653519768452408,0.06703460225842438,0.33210308807747896,-0.47668746588302724,-0.11403857494083461,-0.5236848559799832,-0.4037722921142145,0.8996594912498339,0.36779347743309765,0.060262703092256606,-0.18929937996884386,0.11893470246254532,0.27367010812738424,-0.22279777298071904
FLT1,-0.39940051505506863,-0.5925933118174659,-0.44597728598120673,-0.21613499982092554,1.0098448758084426,-0.2312505455029438,-0.7851794318135882,-0.9662855880014466,0.08411078401925098,0.33760744325503,-0.44862261184919916,0.8205780422832039,-0.4126650814063024,-0.43046495535818535,0.45479094592014535,0.21680052288399668,-0.42690688978325153,-0.39203182389027,0.5009834596517367,-1.0599862846821397,-0.40499722532397303,-0.36040670826004345,-1.6746937215688007,-0.5420540868902423,-1.207653659889776,0.9426222537530481,-0.25681658834260007,-0.6100134872010204,-1.441379489162074,-0.9189026266206562,-0.04185819122884573
FLT3LG,-0.0758330692351132,0.20561799339874026,-0.32580620793072346,0.8429908254354843,0.34007633764891815,0.9085504154052298,0.3276969233464305,-0.556329224100482,0.5322401942157641,-0.996619209359233,-0.09428672360998144,0.6152452731426294,0.2788570127217395,-0.9112222131006318,1.4432328266942016,-0.33805243553241715,-0.08986909446643186,0.3561332104821085,-0.3167417527037355,-0.49047060103382417,0.15918482436465597,-0.19344816004480445,-0.3484907984389861,1.1437774700325065,1.078656817102769,-0.9253583020793296,0.21225601856630852,0.8995649456825383,0.14993263379680963,-0.031367936380673526,1.7025181478802773
FLT4,-0.10395112698896475,-0.8680154868651233,-0.6438581512167812,-0.571532287786404,0.713950889737722,0.6055262442508683,-0.4582394960723571,-0.419154526701917,-0.5448405691350675,0.22139156407759786,-0.14681505528276906,0.1930056705613116,-0.014794315050720194,0.6127148744996974,-0.6468126842040216,0.7390451849744267,-0.12221948099042279,0.6567945142957547,-0.33731947600132833,-0.5698340322897816,-0.31695805046123404,-0.15040747925529918,0.5840469108702022,0.2515806884601601,0.6707155799545105,0.8771469003684145,1.8821907708570116,-0.32816368203399243,-0.09667198745613254,-0.6192254574044599,0.4405949792633249
FN1,-0.8578148107538969,0.5875215461913217,-0.18665082616150264,0.38896636993235517,-0.41496105324957955,-0.1008012899170953,0.4417547854409913,-1.0250714511098595,-0.7389782246054397,-1.1189810495128172,-0.38310519268771637,-0.6188247371443788,-0.9584556624854885,-0.4281285661170535,0.5798570391018467,0.3147722089152332,-0.448148137166254,-0.22688617162827118,-0.8174109373129377,-0.36867686329451727,0.01717608786754662,0.04275533243818597,1.2526134608459982,-0.34844672020586603,0.17644891152411052,-1.184363061606039,-0.025006375554738045,-0.1098398712382675,-0.516316489028008,1.1896803181666886,0.5017038432891447
FOSL1,-0.009939290513533478,0.02766624135410985,-0.28410218638212614,0.6579417542403818,-0.27104832375600574,1.2440397767164932,0.3026802390792567,-0.24119897746807886,-0.7098527390106646,-0.4801561946768004,-0.06902161155976101,-1.233846055803721,-1.3387947154390563,-0.15516644226978024,0.3806201927741349,-0.5602778430173588,0.975222528792516,0.3765097409460671,-0.16019030360969183,-0.1474496691439353,-0.9570877162923779,0.15801483744353684,5.2339856557844096,-0.4246065486971199,0.34201086986142715,-0.8993975870295705,-0.026557663438649882,0.44547810094019347,-0.0040471014036189195,0.6448382308321363,0.11025435703609245
FOXO1,0.8129048340987209,0.047124986377523784,-1.6446524029338163,-0.997688969166212,1.3760008371621353,-0.5825607880930275,-0.38525064573717904,1.4381255841115521,-0.9456871083094556,1.5223109380096131,-0.19133451302397428,0.27722918893679227,-0.9833475164051555,0.9622827657931061,-0.5550978176431821,-0.4903533020752341,-0.9998543496153114,-0.10695574477205444,0.038897984700571014,1.1858455734493762,1.1427748640422795,0.2788274813676556,0.3700821544724818,-0.5714240477364487,-1.010376816631326,0.6579972703391238,-0.6771883385831399,-0.8257042104635023,0.5465797846574678,-1.2195791805637792,-0.15283428149193154
FOXO3,-0.046736014146697244,0.011611652044528612,-0.5211746604685155,-0.5322559900557222,0.05141358493959009,-0.6344170972610161,-0.18972577027550064,-0.2641974093217626,-0.014801621307786218,-0.4994624989148405,0.18479906946450447,-0.18419747822288934,-0.6250809238463209,-0.23800379402831068,-0.3525418707231751,-1.0079563148576054,-0.6149960103808776,0.2596295534883225,-0.8169217078647586,1.5951290123180693,0.12271403408941486,-0.20525946381993426,-0.36803137695742083,-0.7797394076825589,-0.37339929364546454,-0.11377717641381957,-0.09236274006007082,-0.24523715415509423,1.0491414668243353,0.5250113160173693,-0.5821486973662093
FRAT1,-0.5939387034211941,-0.5237243059906266,-1.1765256678113085,-0.4741746191309989,-0.4294519490193426,-0.7678204972960225,-0.1412993250181411,0.33401258264213873,-0.4595875716665544,-0.83825124817387,-0.10842581488069465,0.24091702787452163,-0.17339076038635567,-0.36528763642820217,-0.5219666338394351,0.3464167606359017,-0.2282845025533828,1.6310265534855868,-0.7851805200928401,1.2443986705070242,-0.9255387508434018,-0.24064871579706013,-0.15686408462993875,-0.4018043262781343,0.970961231489712,-0.5563710183292586,1.4550677147266982,-0.8248162299470563,0.1319831319067749,-0.5339201510120339,0.2128609964615378
FRAT2,0.2307575997031489,0.31039274331834227,-1.624058998895333,0.16542910554493453,-0.1427088900912153,-0.6904923878888938,-0.42523993957221257,-0.2114415926469631,-0.24898151570773885,-0.4865647496186003,-1.0224903545447313,-0.4549256538732667,0.07091236620386393,-0.5565523427040181,-0.6320665394928132,0.709502076017217,-0.9064101387242074,-0.2508074636917936,0.06772443572121778,2.6994015825582864,-0.45201711975646486,0.33520786701055305,0.959855578512498,4.661264830431343,0.8813137900548597,-0.6813817929016113,-0.6294278292753583,-1.042830948429359,0.4988099944698217,-0.7756293066224906,0.7529236814604456
G6PC3,0.5323826993551289,-0.8454148191729399,0.1999056147383546,0.5334792249874931,0.3583317782742126,-1.0799234869820478,0.07616304755543932,1.5700610313534231,-0.19464055497049815,0.10270482958779029,0.5558117757951759,0.8528325989605948,0.5819315133307927,0.05032652073660626,0.1531797967646193,0.46558065028428347,-0.9056358030161878,0.3981497396218369,-0.17218089384110893,-0.5329050139489567,-0.3446230888504638,0.021079104713647257,-1.3707385230125253,-0.7972881116536609,-1.4756016712702267,0.3435990867011893,-0.17555775953055347,1.5501661952868386,-0.30661232407671507,-2.124612001008287,-0.17143320480590826
GH2,0.5823351804058136,-0.9603308639932617,0.19499623208872402,-0.9619434122970929,-0.9392632291039112,0.6596335499784898,-0.43403105574695205,-0.5518863393091633,-0.6255511246198029,0.47919366446284056,0.0026787014346362215,0.22974644394581467,-0.49860736895694324,0.27554335475999364,-0.33849674232471993,0.7794647365848957,-0.256211557176709,0.5606946316091427,0.5267424133700715,-0.16556873698900704,-0.5271286725147033,-0.06551178785121745,-0.25729107765715814,-0.2807522510811312,1.0264560862893453,0.4915056826546007,0.5105296422091857,0.10803467689410297,1.496649405997046,-0.1564682498473792,-0.048290603223048956
GHR,1.2100000423402122,-1.2202780602875873,0.32656454935389934,-0.8881295054002617,2.020903054703266,-0.04759850354898896,-1.3189699569498754,0.015278046154073466,0.004992423632330115,0.09967709833545102,0.5898110855639056,-0.42793443630972894,-0.739388889470296,-0.22593736395205916,-1.2469580255448713,1.8225621422915776,0.2818310828600721,-0.6906955732162906,0.3512656178468335,-0.13415232145228204,0.1341244166211242,-0.46084945950778955,-1.1522397666603124,-0.5101600194604555,-0.5167919088949385,-0.45216696603747214,-0.25201562402027883,-1.1985527839107442,0.5318447020592396,-0.889332221616721,-1.201235731148234
GNB1,-1.228372693172353,-0.3096503970693207,-0.059597869781455697,0.8726409691855342,-0.6315033530878413,-0.9939091207841515,0.29991670730960857,1.475459392308579,-0.29994691035695237,-0.5732204672937631,-0.8007309810682963,0.40807223473375986,0.06421680298659885,0.20939289219325508,-0.15382392364561148,0.5484959470987858,0.12730680685715423,-0.7004175549924164,0.9897575608138315,-0.08022365203683582,-0.4682365291269413,0.10979528283422986,-0.3647818460221869,0.3696353727726084,-0.6124708957571621,-0.6893269011587304,-0.6245802765309051,0.033609105363104894,-1.308954727849179,-1.6704707948906878,0.33005397238075623
GNB2,-0.6030841681197,-0.6983778920567008,0.15990045305178935,0.20286897581657953,-0.9048433950556969,-0.8660629198396455,1.3657335205855645,0.1879444856505362,-1.2150536777772534,-0.8900584658455121,-0.2897178169698737,-1.4434808340746115,2.031396010040942,1.0220613148827982,-0.25872167402099794,-0.710096949438909,0.5800323574520023,0.8485982197527081,0.5101466501556378,0.8333381332270142,0.25909274220550665,0.7112495183471276,-0.9842706431609818,-0.7527761930171747,0.6767377394417856,-0.44134906877364904,-0.5941786758592421,0.4204906200279396,0.40028211236139966,-0.42751201644852366,0.45063070785601855
GNB3,-1.264780484108008,-0.29539893436126785,-0.07560331744252193,-0.06929034161474408,-0.5981483560960228,0.9714079644420175,-0.38111556254561046,-1.1006443542271827,-0.7443553982859417,-0.6394767325038612,-0.09489791096315224,-0.29612996143732545,-1.3801326091465735,-0.47909806638049296,0.9053198456835512,0.7562649062820208,-0.05857531888378771,0.16689541270664449,-0.4680123494698187,-0.500672656027059,-0.7296899864136278,-1.0360127664573777,-0.5823292881053788,0.4617903822273443,2.7193157959497567,-0.9509837935306523,1.8211286794278614,-0.6076434875624229,-0.19963430176726984,0.3108532000989987,0.30250620158747543
GNB4,-0.4441527261802423,0.6040628958704278,0.6224515730134587,0.55248331453668,-0.912759943516805,0.750913419545697,0.9547117854919103,-0.4349340534076898,0.28593447709791836,-0.8411122776905241,-0.6562300927007135,0.8454345244874016,-0.338405817048639,-0.7046525019886,2.4357561214774606,0.5605340312630464,-0.030398082636401928,-0.005097193289701689,0.024962612148502494,-0.5674948093320901,-0.45841371515472096,-0.24378193210978702,0.7463880114402656,-0.2756559436454914,0.7239661168915474,-1.5905739505780978,0.8399735049651142,-0.4996067645302804,-1.4346406483499365,-0.17915285927829017,0.6535823490848022
GNB5,-0.7858643700033491,-0.11328026591803021,-0.3471907939756272,1.4463439990582896,1.673841555350769,1.5841366423170815,1.171513340446069,-1.0454951476735181,-0.1254555818302216,-1.146688565093949,-1.3269160564399636,0.23243899116239866,-0.4873934220105933,-0.5569432159048414,0.24943564205740706,-0.45561280029411294,-1.4809295585161453,1.1408792251792923,-1.389306124646097,0.7983641782639753,-1.721140728925685,0.9581830355469758,0.26147304949232153,-0.4256058727556781,-0.39643413352022294,-0.16578175013122795,0.9156871982321785,-1.311100502899851,-0.652208161804581,0.4193065708747224,0.34469831223969977
GNG10,0.08681306060469754,0.6752224893970054,-0.7494315387347681,-0.5488022988751275,-0.3330364695408577,-0.6981344711426876,0.03618758412049966,0.29018649988936057,0.016825195428330386,0.3675172841795221,-0.8070769495313231,0.1427088050362918,-0.15909967334140937,-0.9272059191394375,1.2085413519640962,-0.15669771731882529,-0.42752446035667074,0.18409873670838517,-0.15095734818514206,-0.020263630674648814,-0.2765463799001793,-0.0804354719465751,-0.3540655049024648,1.0473537086134026,-0.36859447916481247,0.9856665059090347,-0.14240337382060053,-0.09389208215065233,-0.009474398526352457,-0.8011679816160003,-0.006747687830503668
GNG11,-0.4030691156539539,-0.9887235539136624,-0.3908506558208907,-0.05048531258604704,-1.112610342634366,0.0675251940888066,-1.642561539050992,1.352985604139275,-1.4993998375301643,-0.09948348907290584,-0.48508475324774947,-1.2622436701895323,1.1840368682047764,0.8151718764908383,-1.0518332602712726,3.081559060638272,1.7456207145257954,0.23419959214157862,2.612639420018155,0.21416312655578498,0.7594855405691723,0.29722417915066063,0.1823458875791808,2.2079426227326366,-0.11217619931779975,-0.7334301833100935,-0.09283788931236236,-0.5774730582427426,-0.1673182038859509,-1.5923266747544667,0.3348923412909905
GNG12,-0.5162187122704747,-0.003833777311299021,1.2758304675740306,0.034698790367707115,0.05721549849304352,-0.7131826267547396,0.817875987474797,0.5898977070330015,0.9166090324215298,-0.39790970600581327,0.9145709962565552,1.5544426806709903,1.0457299529431738,-1.0596224530076594,1.3576782409782557,-1.1152411941058589,-0.09568478338522074,0.06571204637011686,-0.9672775169054258,-0.6027558874908494,-1.0631259470608088,0.7328431185717895,-0.8408293683122675,-1.5490126063148981,-1.1075030627056448,1.512777185383833,0.09500947032232915,0.9229054906861378,-0.7260547762790929,-0.9825801510121128,-0.019760206195315964
GNG13,3.836543689307397,-0.6426031093675955,-0.3716437986019847,-0.5697621531821695,-0.20783276433294542,3.4103115782880984,-0.293178695222716,-0.4035899744214458,-0.7722407226917294,0.293921280690531,-0.32591009998892406,-0.018688059686026028,-0.7356162929121912,0.38698709692850075,0.006428799881079834,-0.08984327443650485,-0.30390604556575396,-0.024956583561960663,0.05480175892240447,-0.2191418405099964,-0.7070948307547869,-0.3351485581607289,-0.5158521450830542,-0.2937130217277524,0.22258581391771487,0.6725428590989461,-0.4356840301663251,-0.2607241354331623,0.34249049089678096,-0.22639027448828397,-0.3252006800635998
GNG2,-0.13376635641965695,0.5158384141798388,0.22708309319797093,-1.1472342644493927,-1.1959595461685495,-0.8971436976054863,-0.5513525607502134,1.1896497548912826,-0.7260079765655281,-0.7419707838102915,-0.6411329007834559,-0.10606164909315235,0.76493404773048,-0.00985363750350458,1.3938110931440324,-0.13366846646919978,0.4168876021916962,1.6428171587314069,-0.03512458570582355,0.27952882511189814,0.16684626325443724,1.2912370534968558,-0.8652120647887072,0.5290905647940021,-0.18255587705189502,0.6810565893083382,-0.16035604156160468,1.6463305515727868,-0.20000442085859035,0.5731398312824917,0.4440671853435578
GNG4,1.4163590781592799,-0.2388992913078326,4.110192588678333,-0.1417804278607664,-0.6243758510823368,1.002172797440997,-0.023847016729460394,0.015489836152950713,-0.3738164939170925,1.0143108375989411,-0.7561874348395046,0.8551234701382743,0.9268822444034605,0.5583414129580087,0.2767722050769446,0.45623236226654185,-0.2056704019788877,0.6699144673846938,0.08248616855622348,0.13487278255958587,-0.4752031185089173,-0.446213645390764,-0.0452232870616299,1.0625388800727416,0.9156995517590638,0.3625932707999378,0.022353993249133324,-0.7195449527889687,-0.16069413962537651,-0.5886772553329186,0.09419755583853517
GNG5,0.5695480992308467,1.202607537096284,-0.23150943906798704,0.794236458106234,1.4231563832125702,-0.12381036497456133,0.516527738268914,1.3688301203277875,-0.1629326607427729,0.4363254081895556,1.4413493321865278,-0.03885892435919252,1.4975291161670088,-0.5571212521780106,-1.0246116414759767,0.29629600185969657,0.14634534925956583,1.9291347427368655,-0.8032135611307896,0.7337919306255725,1.7031640422983902,1.3122958696734086,0.16591137902001826,-0.13128345638450833,0.6532156063669278,0.6071032065638923,0.15514471911972433,1.0929011628022252,0.4561562266779648,-1.0066654395130423,2.19097842572357
GNG7,-0.28134608626251656,-0.9810669119735818,-0.65840940182468,-0.4985736902772044,0.6204529410157084,0.1741160123677393,-0.7395108621223486,-0.7732012002288644,-0.36449021503743023,0.565228947791623,0.1692888328471961,-0.46569267943283865,-0.13743391377965852,0.07135523308731595,-0.6449633988645443,0.6478176569899091,-0.768098629313786,0.6293687113994485,-0.22079232044889022,-0.09909684633489484,-0.546913327502425,-0.3875115055094998,0.9213087474236096,0.4315316631785988,-0.07424597778778448,0.35025446978031455,0.8580390597213566,-0.7889107079486651,-0.11282957240288165,-1.1629571828823433,-0.9515348582763453
GNG8,0.8641277917509629,-1.4023256111824673,0.9816180226239228,0.44543130959636956,-0.4667735554113915,0.5384740123520432,0.46824597067844886,-0.20181892019930645,-1.422068087174718,1.1376089015212283,-0.7930535791560449,-0.753516310150134,0.6294042353785273,0.8436325986135143,-0.08153452840763525,-0.748533473840317,1.1454590945824632,1.4146140906534115,1.3628289989585987,1.7038678224335067,-0.6267770058590575,0.6162721830318921,0.5708692879764509,-0.5670930038766505,0.6577967788923814,0.6728435622267284,-0.44020922781085453,0.2766849169147807,0.6869191208562738,-0.19604184910803468,-0.6613131995935592
GNGT2,0.1194966769507218,0.23802453418747022,-0.14468304187131573,1.354317223269547,-0.28310635658506844,0.43946303424200134,3.0300928393957705,-0.3498693915122647,0.41918852262391315,-0.5676407983953131,-1.0677069682996148,1.0867564761524853,-0.821022523325689,-1.12203600936344,0.4896630780369352,-1.0713895486544613,-0.7770948937345293,-0.5408397741184685,-1.1422832638936267,0.24648966617336926,-0.05904714181155437,-0.3272047534739227,-1.8565330443863177,-0.04428623826794213,-0.5219213436732969,-0.3365470793022333,0.16567584873208344,0.18791582626690392,-1.001924613839226,-0.016364307300991605,1.8819848891586355
